meet_hnd,venue_state,name,date
12422,NC,Campbell Dual CU-UNCW,2017-09-09
12420,MO,CMU Eagle Invitational,2017-09-09
11672,MI,Ferris State Ray Helsing Bulldog Invite,2017-09-09
11412,MI,Calvin Knight Invite,2017-09-09
12427,MI,31st Annual Running Fit-Detroit Mercy Titans Invitational,2017-09-09
11872,ME,Husson Harrier,2017-09-09
11432,MD,2017 Salty Dog Invitational,2017-09-09
11431,MD,2017 Navy XC Invitational,2017-09-09
11605,MA,2017 UMass Minuteman XC Invitational,2017-09-09
11679,MA,2017 Smith College XC Invitational,2017-09-09
12416,LA,Loyola NO/ Allstate Sugar Bowl XC Invite,2017-09-09
11511,KY,Kentucky Bluegrass Cross Country Invitational,2017-09-09
12446,KS,Warrior Fest Invite,2017-09-09
12432,IN,John McNichols Invitational,2017-09-09
12412,IA,Luther All-American Invitational,2017-09-09
12417,IA,Dordt Classic XC 2017,2017-09-09
12414,IA,56th Les Duke,2017-09-09
12355,HI,University of Hawaii-Hilo XC Invitational,2017-09-09
11714,GA,MGA Invitational,2017-09-09
11588,GA,JAGUAR XC INVITATIONAL,2017-09-09
12398,GA,Bulldog SEC Preview,2017-09-09
11292,FL,UNF Cross Country Invitational,2017-09-09
11912,DE,DSU Hornet Invitational,2017-09-09
11652,CT,Trinity College Bantam Invitational 2017,2017-09-09
12405,CO,26th Annual Colorado College Invite,2017-09-09
11331,CO,24th Annual Joe. I. Vigil Open,2017-09-09
11387,CA,Humboldt Invite ,2017-09-09
11564,CA,Fresno Cross Country Invitational,2017-09-09
11812,CA,Fresno City College Invitational,2017-09-09
12425,CA,Biola Invitational,2017-09-09
11629,AR,UCA XC Open ,2017-09-09
11964,AL,UAH Chargers XC Invite,2017-09-09
12437,NY,2017 Baruch College Invitational,2017-09-10
11660,TX,Texas Invitational Cross Country Meet,2017-09-14
11828,VA,2017 William & Mary XC Invitational,2017-09-15
11615,VA,2017 Virgina Tech Alumni Invitational,2017-09-15
11921,SC,Warrior Cross Country Invitational,2017-09-15
12527,PA,Main Line Invitational D3,2017-09-15
12526,PA,Main Line Invitational D1,2017-09-15
12536,PA,Behrend Invitational,2017-09-15
11584,NY,UB Stampede XC Invite ,2017-09-15
11357,NY,Iona College Meet of Champions,2017-09-15
12249,NJ,Rider XC Invite,2017-09-15
12607,NC,adidas XC Challenge Wake Forest Vs. VCU,2017-09-15
12610,NC,adidas XC Challenge Wake Forest Vs. UNC-Greensboro,2017-09-15
12606,NC,adidas XC Challenge Wake Forest Vs. Richmond,2017-09-15
12612,NC,adidas XC Challenge Wake Forest Vs. N.C. Central,2017-09-15
12608,NC,adidas XC Challenge Wake Forest Vs. N. Carolina A&T,2017-09-15
12611,NC,adidas XC Challenge Wake Forest Vs. Gardner-Webb,2017-09-15
12609,NC,adidas XC Challenge Wake Forest Vs. Elon,2017-09-15
12602,NC,adidas XC Challenge Wake Forest Vs. East Carolina,2017-09-15
12603,NC,adidas XC Challenge Wake Forest Vs. Davidson,2017-09-15
12605,NC,adidas XC Challenge Wake Forest Vs. Charleston Southern,2017-09-15
12645,NC,adidas XC Challenge VCU Vs. UNC-Greensboro,2017-09-15
12647,NC,adidas XC Challenge VCU Vs. N.C. Central,2017-09-15
